model,ensemble_size,hidden_layers,hidden_units,weight_decay,data_noise,epochs,optimizer,loss_fn,learning_rate,PICP,MPIW,GNLLL,ensemble_GNLLL,RMSE,ensemble_RMSE,train_time
anchored_batch,16,3,128,,0.0001,475,Adam,GaussianNLLLoss,0.001,0.8324303405572755,16.59577259264494,2.4422824723379954,"tensor(2.3627, device='cuda:0')",6.165039176032657,6.0727239563351585,203.47287154197693
anchored_batch,16,3,128,,1e-06,78,Adam,GaussianNLLLoss,0.001,0.8413312693498453,16.920864329618567,2.4405578431629,"tensor(2.3559, device='cuda:0')",6.23341044925508,6.133885973975772,49.85222363471985
anchored_batch,16,3,128,,0.01,1385,Adam,GaussianNLLLoss,0.001,0.9945820433436533,30.272766136901666,2.477021853129069,"tensor(2.3657, device='cuda:0')",7.549669015975225,6.815816606794085,552.5024778842926
anchored_batch,16,3,128,,0.0001,272,Adam,GaussianNLLLoss,0.001,0.9910990712074303,26.865054127601645,2.440349805922735,"tensor(2.2591, device='cuda:0')",6.91494557971046,6.139645712716239,124.73842859268188
anchored_batch,16,3,128,,1e-06,368,Adam,GaussianNLLLoss,0.001,0.9748452012383901,22.097168866325827,2.42961319287618,"tensor(2.1971, device='cuda:0')",6.697114285968599,6.11071118854341,161.53345656394958
anchored_batch,16,3,256,,0.01,179,Adam,GaussianNLLLoss,0.001,0.9539473684210527,16.661672302812985,1.9512412264233543,"tensor(1.9478, device='cuda:0')",4.26520612126305,4.2515260719117665,85.25898933410645
anchored_batch,16,3,256,,0.0001,603,Adam,GaussianNLLLoss,0.001,0.9562693498452013,16.236855167353486,1.9111430134092058,"tensor(1.8945, device='cuda:0')",4.112466426122756,4.052025420325143,242.4622368812561
anchored_batch,16,3,256,,1e-06,20,Adam,GaussianNLLLoss,0.001,0.9496904024767802,15.700703175075283,1.908715151605152,"tensor(1.8916, device='cuda:0')",4.095107430503482,4.041171493984404,26.473336458206177
anchored_batch,16,3,256,,0.01,1098,Adam,GaussianNLLLoss,0.001,0.9485294117647058,19.10516362145958,2.1939687047685896,"tensor(2.1279, device='cuda:0')",5.441064471290225,5.25932807014102,441.14650988578796
anchored_batch,16,3,256,,0.0001,386,Adam,GaussianNLLLoss,0.001,0.9187306501547987,16.414383595941974,2.130302281606765,"tensor(2.0882, device='cuda:0')",5.138937950134277,5.043465364547003,167.76240491867065
anchored_batch,16,3,256,,1e-06,278,Adam,GaussianNLLLoss,0.001,0.9136996904024768,16.05342508321945,2.1128349417731878,"tensor(2.0785, device='cuda:0')",5.108142148880732,5.034344105493455,126.38450694084167
anchored_batch,16,3,256,,0.01,1027,Adam,GaussianNLLLoss,0.001,0.9357585139318886,26.94213427847753,2.6218454043070474,"tensor(2.4762, device='cuda:0')",8.070996534256707,7.8734633809044245,414.12544536590576
anchored_batch,16,3,256,,0.0001,98,Adam,GaussianNLLLoss,0.001,0.8695820433436533,21.384355999736965,2.611210232689267,"tensor(2.4652, device='cuda:0')",7.412610122135708,7.28052940822783,57.420260429382324
anchored_batch,16,3,256,,1e-06,536,Adam,GaussianNLLLoss,0.001,0.8355263157894737,18.042266491396877,2.5302535011654808,"tensor(2.4199, device='cuda:0')",6.8125,6.692660899389358,225.6659951210022
anchored_batch,16,4,64,,0.01,241,Adam,GaussianNLLLoss,0.001,0.9647832817337462,17.599349904724686,1.9585219621658325,"tensor(1.9492, device='cuda:0')",4.2832795324779696,4.2420877161480135,126.83763837814331
anchored_batch,16,4,64,,0.0001,47,Adam,GaussianNLLLoss,0.001,0.9547213622291022,16.69995062860542,1.9509236642292567,"tensor(1.9405, device='cuda:0')",4.256646553675334,4.219849382128034,42.394668102264404
anchored_batch,16,4,64,,1e-06,128,Adam,GaussianNLLLoss,0.001,0.9562693498452013,16.64958427122134,1.9473922422954015,"tensor(1.9364, device='cuda:0')",4.248362507138934,4.2021564074925015,77.50221753120422
anchored_batch,16,4,64,,0.01,1615,Adam,GaussianNLLLoss,0.001,0.8804179566563467,22.218993644596253,2.7573664415450323,"tensor(2.4927, device='cuda:0')",8.112123898097447,7.711267516726539,771.9066424369812
anchored_batch,16,4,64,,0.0001,211,Adam,GaussianNLLLoss,0.001,0.8351393188854489,19.36104668773734,2.69070257459368,"tensor(2.4968, device='cuda:0')",7.445751644316173,7.212361017862956,121.33530282974243
anchored_batch,16,4,64,,1e-06,466,Adam,GaussianNLLLoss,0.001,0.8003095975232198,18.217764367260063,2.7638514836629233,"tensor(2.5541, device='cuda:0')",7.399497985839844,7.212695485069638,239.2069809436798
anchored_batch,16,4,64,,0.01,1702,Adam,GaussianNLLLoss,0.001,0.9984520123839009,58.57906518705858,2.942091090338571,"tensor(2.9824, device='cuda:0')",12.815183548700242,11.46026865641276,812.1628484725952
anchored_batch,16,4,64,,0.0001,157,Adam,GaussianNLLLoss,0.001,0.9930340557275542,40.546950419989905,2.5925012883685885,"tensor(2.5845, device='cuda:0')",8.137165523710705,7.428072543371291,96.21359252929688
anchored_batch,16,4,64,,1e-06,299,Adam,GaussianNLLLoss,0.001,0.9941950464396285,35.78158826798477,2.498186122803461,"tensor(2.4606, device='cuda:0')",7.601522650037493,6.736691179729643,161.41028356552124
anchored_batch,16,4,128,,0.01,128,Adam,GaussianNLLLoss,0.001,1.0,50.89710776503241,2.119057473682222,"tensor(2.6190, device='cuda:0')",4.430625359217326,4.3130019051688055,77.51157593727112
anchored_batch,16,4,128,,0.0001,83,Adam,GaussianNLLLoss,0.001,0.9628482972136223,17.42819698085726,1.9583966788791476,"tensor(1.9461, device='cuda:0')",4.281812917618525,4.235078425634475,57.926748752593994
anchored_batch,16,4,128,,1e-06,37,Adam,GaussianNLLLoss,0.001,0.9926470588235294,23.25292130225214,2.0263901267732893,"tensor(2.0414, device='cuda:0')",4.363413265773228,4.273667233330863,38.26481866836548
anchored_batch,16,4,128,,0.01,1496,Adam,GaussianNLLLoss,0.001,0.8989938080495357,22.133525175206803,2.6650253931681314,"tensor(2.4299, device='cuda:0')",7.590574900309245,7.2386916024344305,716.5205521583557
anchored_batch,16,4,128,,0.0001,466,Adam,GaussianNLLLoss,0.001,0.8006965944272446,17.3915018134811,2.6308305377051946,"tensor(2.5249, device='cuda:0')",6.86725225902739,6.7472812334696455,238.52476382255554
anchored_batch,16,4,128,,1e-06,226,Adam,GaussianNLLLoss,0.001,0.7832817337461301,16.748922838146104,2.6882540498461043,"tensor(2.5684, device='cuda:0')",6.894122328077044,6.780914465586345,127.36001253128052
anchored_batch,16,4,128,,0.01,577,Adam,GaussianNLLLoss,0.001,1.0,92.65228318725208,3.1862185455503917,"tensor(3.3346, device='cuda:0')",15.23314280737014,14.02967085157122,293.5841097831726
anchored_batch,16,4,128,,0.0001,71,Adam,GaussianNLLLoss,0.001,0.9864551083591331,33.946795271646124,2.4886178289140974,"tensor(2.4678, device='cuda:0')",7.583003952389672,7.171189535231817,57.271589279174805
anchored_batch,16,4,128,,1e-06,100,Adam,GaussianNLLLoss,0.001,0.9709752321981424,26.75019297880285,2.437584854307629,"tensor(2.3493, device='cuda:0')",7.328786736442929,6.9647645723252065,70.06413316726685
anchored_batch,16,4,256,,0.01,175,Adam,GaussianNLLLoss,0.001,0.9872291021671826,20.989533769826032,2.020248776390439,"tensor(2.0051, device='cuda:0')",4.395724080857777,4.327310278302147,97.59645676612854
anchored_batch,16,4,256,,0.0001,59,Adam,GaussianNLLLoss,0.001,0.9984520123839009,35.10616342644943,2.052997941062564,"tensor(2.3059, device='cuda:0')",4.671894845508394,4.275679190953572,47.777148485183716
anchored_batch,16,4,256,,1e-06,83,Adam,GaussianNLLLoss,0.001,0.9818111455108359,19.676855648265164,1.9915579557418823,"tensor(1.9628, device='cuda:0')",4.630672295888265,4.2024938606080555,58.19016408920288
anchored_batch,16,4,256,,0.01,1330,Adam,GaussianNLLLoss,0.001,0.896671826625387,19.40646033980898,2.4637695040021623,"tensor(2.3211, device='cuda:0')",6.5945572171892435,6.354254995073591,635.5341336727142
anchored_batch,16,4,256,,0.0001,549,Adam,GaussianNLLLoss,0.001,0.8161764705882353,16.36958327160531,2.4757898421514604,"tensor(2.4041, device='cuda:0')",6.298262755076091,6.225780623299735,295.47990226745605
anchored_batch,16,4,256,,1e-06,144,Adam,GaussianNLLLoss,0.001,0.8037925696594427,15.69220003771708,2.517478068669637,"tensor(2.4251, device='cuda:0')",6.277078651246571,6.200740791502453,95.23631691932678
anchored_batch,16,4,256,,0.01,713,Adam,GaussianNLLLoss,0.001,0.996517027863777,53.37357280719391,2.83802174386524,"tensor(2.8524, device='cuda:0')",11.661581675211588,9.702016217367989,371.8141839504242
anchored_batch,16,4,256,,0.0001,29,Adam,GaussianNLLLoss,0.001,0.9880030959752322,33.557469937823505,2.5648934614090693,"tensor(2.4346, device='cuda:0')",7.622911226181757,6.797445161002023,39.238142013549805
anchored_batch,16,4,256,,1e-06,221,Adam,GaussianNLLLoss,0.001,0.9825851393188855,25.178795852897338,2.528818925221761,"tensor(2.2439, device='cuda:0')",6.824027288527716,6.122998487381708,132.76736545562744
